Gene,MW,kdeg_value,vsyn,Mean,Std
YBR115C,155343.94000000003,0.2141096685252968,3.6925956639459165e-07,4.035216776745678e-07,2.310487933708872e-07
YGL154C,30682.810000000005,0.0550447078215139,4.912544328032278e-07,3.409266513041745e-07,1.0486363449035383e-07
YDR321W,41394.80000000001,0.4828535099894342,3.6745596677265006e-08,4.339191919305126e-08,1.2332371819730203e-08
YLR155C,38686.2,0.2892641461349676,3.074801550269162e-07,4.1784158271991295e-07,1.6437396707988609e-07
YLR157C,38686.2,0.2892641461349676,6.202523463753222e-09,4.907668775212881e-09,1.3244586771660671e-09
YLR158C,38686.2,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR160C,38686.2,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER023W,30131.449999999997,0.2608981338089149,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL151W,38169.02,0.3042054757442586,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL064C,39300.92999999999,1.4239801688349265,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER086W,63830.52,0.3720978276356768,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR078W,50774.89000000001,0.2892641461349676,6.006358466904208e-07,7.500109189883634e-07,4.890878556172861e-07
YDR403W,61390.000000000015,0.2892641461349676,2.1735061099273372e-06,1.6563654377143673e-06,5.6111999219767e-07
YML004C,37208.36999999999,0.3908309696702765,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR072W,83459.41000000002,0.4117799888689558,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL160W,124139.99999999997,0.394680878877183,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR382C,101919.2,0.1072145782968822,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL045W,77351.94,0.2370175580218566,5.496004454105847e-07,3.085645092485499e-07,1.0611385784185141e-07
YDR037W,67957.84999999999,0.4662939228008439,3.186596089668139e-07,3.955220760345943e-07,2.0007975412274742e-07
YNL073W,66127.55999999998,0.0421365042613844,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL085W,35649.59,0.1779067864419767,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL126C,40730.5,0.2475540674925331,2.261386280616283e-07,2.539871792441361e-07,7.235407019905071e-08
YDL078C,37185.75000000001,0.2141993022748568,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR031C,62793.42999999999,0.2892641461349676,1.3821437328406182e-07,1.0470994218290263e-07,3.4186684737287546e-08
YNL117W,62790.47,0.2892641461349676,1.601596258453858e-07,1.5199109353852144e-07,7.027782029085818e-08
YKL029C,74375.29,0.3594719626601575,2.367979089955353e-06,2.264734715475043e-06,1.0036700570626526e-06
YOR221C,40706.909999999996,0.0487191058224151,2.419487382002313e-07,1.851148145497356e-07,6.43641896687726e-08
YDL055C,39565.39,0.2247155107839467,1.5848088031199817e-06,1.3018631160436262e-06,3.402552649597142e-07
YER003C,48188.26000000001,0.2532550648326495,4.2066488153651384e-08,1.7132335274975447e-08,1.0797296439664863e-08
YDR502C,42255.49999999999,0.4536044355731689,1.6098010469827831e-06,1.4513685717435312e-06,3.250973504847347e-07
YLR180W,41817.92999999999,0.4766230894077334,1.2959505328993123e-08,9.770604015183663e-09,1.8724894583800202e-09
YBL013W,44616.450000000004,0.0242547170502429,5.014505805425935e-08,4.0371357730822306e-08,1.457843283851677e-08
YGR264C,85677.01999999999,0.4872414479749644,2.6908012120891132e-08,2.9526323511558143e-08,1.011912856431115e-08
YGR171C,66733.67000000001,0.0470417931917184,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR080W,36239.119999999995,0.1798006531308309,2.6287179524776963e-08,2.7021781387730634e-08,1.7470353295148945e-08
YPR006C,64975.229999999996,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR208W,48459.01,0.2652999988226476,1.0130906137223231e-08,7.200791960222736e-09,3.882569369173846e-09
YNR043W,44115.439999999995,0.3983243965924833,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR036C,45441.7,0.2892641461349676,2.671579209967679e-08,2.2377645344495565e-08,7.560819262318461e-09
YBR161W,44381.44,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL057C,44807.55,0.2892641461349676,9.58816792416815e-08,8.405127989449105e-08,3.084678584429108e-08
YDR287W,32092.149999999998,0.0852345136761826,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR046C,32822.759999999995,0.4391625729370528,2.1351074013336583e-06,7.787652361179875e-07,4.856512283306337e-07
YJL153C,59641.36,0.3369303316153159,1.959294052292321e-08,1.671469220971921e-08,4.302188968531607e-09
YFL017C,18134.629999999997,0.2450385508132958,1.9312798480903024e-06,1.9622813193075042e-06,7.892822979169379e-07
YJL071W,65609.5,0.1049141749003444,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR062C,47848.21000000001,0.2839890670004267,7.675036226999466e-08,6.361700292961677e-08,2.5240095479068762e-08
YDR428C,29991.019999999997,0.3362420143446833,2.9442372760207603e-07,1.9358382196509013e-07,7.037053955188512e-08
YDR402C,56070.56,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL067W,43515.920000000006,0.1041571413719475,2.456989731679916e-07,2.2117217212080464e-07,1.0339478094566516e-07
YEL041W,55873.02,0.2892641461349676,3.1662818480401593e-07,2.917843021106605e-07,1.6127525193455025e-07
YJR049C,59468.60000000001,0.2265438794545651,9.012081331659021e-08,5.3158453619111165e-08,3.097349811012171e-08
YPL188W,46246.40999999999,0.3777195220321236,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL042C,63261.279999999984,0.4243530193901965,1.1256386025704942e-07,1.0289073436581993e-07,4.28516103978954e-08
YDR191W,41764.95,0.0595427930343664,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL068C,57701.44,0.1019026582801697,8.111384039963635e-08,7.112605750690437e-08,3.656641712967492e-08
YOR025W,50523.590000000004,0.2892641461349676,1.7650662328448128e-08,1.6642100905757305e-08,1.8881855932168914e-08
YPL015C,39978.88,0.2988211935002401,3.5871213047737357e-09,3.765828702085935e-09,1.6653038029911922e-09
YHR074W,80685.05,0.2575223881885669,5.010119811169022e-08,3.048589028914373e-08,8.629641318107275e-09
YDL085W,61658.54,0.2892641461349676,0.0001626535621856297,0.00023309478592402626,0.00017626531961773155
YMR145C,62773.44999999999,0.411514599388074,1.748092822902227e-07,1.35687718398768e-07,3.8126059097605535e-08
YML120C,57249.14999999998,0.1420731586137516,8.638819952965157e-06,4.052587712005502e-08,1.2704340870313518e-07
YOR209C,49017.92999999999,0.3119700749633013,3.0217728802532442e-09,2.2845541625827005e-09,4.184736277897073e-10
YGL037C,24993.019999999997,0.1417105541709519,3.139614662681535e-07,2.371478159880421e-07,7.61447102285142e-08
YLR285W,29632.26,0.3620034132376439,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YCL047C,29673.109999999997,0.0043198771281468,1.0922367159235949e-07,8.198933234013947e-08,2.5948410373862995e-08
YLR328W,45858.72,0.6638203380408152,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR010W,44908.75,0.3710426964527403,2.1971468994081654e-09,8.170339326777817e-10,7.638069654717369e-10
YFR047C,32364.61,0.1913388621237351,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL042W,56821.02999999999,0.4259153283786652,3.326714217274704e-07,2.09422565402859e-07,6.952787311995117e-08
YKL067W,17166.469999999998,0.1923760649455903,1.3823019338987636e-06,9.692808133983265e-07,3.1992515120086975e-07
YAL035W,112267.02999999998,0.4512692246040286,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL001W,84971.16,0.2239438883010655,6.854798254246601e-08,5.539849924744841e-08,2.071187184417348e-08
YLL058W,64222.44,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YML082W,74312.47,0.0710176648448419,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL088W,37844.79,0.2186799521896104,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL184W,52284.67,0.8647590940538606,1.5906354337141158e-05,1.026621476662297e-05,6.692284473603096e-06
YLR438W,46085.57,0.1743928256667462,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YML106W,24664.189999999995,0.390354863501319,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR271C,24810.289999999997,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL021W,29239.18,0.2341547871182172,1.8057918762855378e-08,8.923396057027827e-09,5.997843453223778e-09
YGR277C,34306.14,0.2995718538352058,2.183064176386549e-07,1.7110201382521792e-07,4.286519018121707e-08
YDR531W,40902.659999999996,0.452489153905624,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIL145C,35031.869999999995,0.3948818746607989,2.680781147843258e-08,2.7752906608354425e-08,1.290501049545426e-08
YJR019C,40259.26999999999,0.0732422688024859,3.482995253819613e-07,2.984085166062365e-07,1.0336198191329395e-07
YFL022C,57510.77000000001,0.3774396664916687,3.2118822704203595e-06,2.5930921365945096e-06,9.076263917396841e-07
YLR060W,67364.25,0.3965628120986039,5.780497310841757e-07,5.951715568138702e-07,1.8915068124101195e-07
YPR047W,54828.27999999999,0.101417195381383,6.210542241100144e-06,2.7338590808227832e-06,1.241259582245262e-06
YDR380W,71383.56999999999,0.2892641461349676,2.358637467941012e-08,1.7664793611848734e-08,1.2241944045455353e-08
YGL234W,86067.21,0.2307203319483221,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL058W,62066.020000000004,0.2685297487914471,4.893282037376332e-07,2.7440619431610755e-07,8.788027942971662e-08
YPR167C,30379.899999999998,0.2892641461349676,5.9185260776655e-10,3.083377192131865e-10,4.22777733751572e-10
YKR097W,60982.57,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR007W,36862.369999999995,0.2538208159370597,2.449567580427988e-07,2.1534248770323025e-07,5.679106742677477e-08
YMR205C,104616.73,0.258307827912983,1.3169095488323898e-08,7.088272984760476e-09,2.7694274986926585e-09
YGR240C,107969.06,0.2694476377888151,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR105C,63087.69,0.0244694218440472,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL127W,63111.05,0.2749839002974815,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR256W,53922.350000000006,0.0684021958653814,0.00013252558783639857,9.622304263378534e-05,2.8451037301116164e-05
YHR183W,53542.74,0.2606591466174716,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER081W,51192.7,0.0759895800393282,3.0629086101548817e-06,2.0661023096440316e-06,6.118712706409566e-07
YIL074C,51187.77,0.2842771567039577,1.9857906895774135e-05,1.3846443250773548e-05,6.20314257567883e-06
YCR012W,44737.87000000001,0.2008656235135728,1.0127012732189217e-06,7.904601728989037e-07,2.664493583145578e-07
YOR283W,26176.219999999994,0.3889718865517128,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YFL045C,29062.459999999995,0.351467974456769,2.1598541982369837e-06,1.591241667100041e-06,4.275046984004474e-07
YMR220W,50454.37,0.3212036978601762,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIL083C,41866.409999999996,0.2789759884400463,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL088W,65237.49000000001,0.2881484659084373,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR072C,62477.649999999994,0.4128768404776402,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR054C,73648.59999999998,0.1305401956355205,3.885994793794508e-07,3.0005078792050695e-07,9.688649362776179e-08
YMR278W,71068.18999999999,0.2237915426311681,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YAR015W,34602.99,0.1712047872755547,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR128C,62338.74999999999,0.1699388927989112,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR007W,24144.249999999996,0.3230193523790532,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR300C,56718.74,0.2423500820104587,9.798011381511881e-06,6.5682246585853975e-06,2.7224703416387455e-06
YER099C,34764.68,0.345223188399958,2.616620226333454e-07,2.2025822201149566e-07,5.0509391549098354e-08
YKL181W,47047.14999999999,0.5189973100030965,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHL011C,35123.51999999999,0.5346574385696751,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBL068W,35719.72,0.5160594490056437,1.2109091114568165e-08,2.3897692962279024e-09,2.9335279684241384e-09
YOL061W,53504.38,0.4416937446682025,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR208W,34206.84,0.282121715273915,7.58035956664652e-10,7.666362919147065e-10,2.2359881864051305e-10
YOR184W,43415.00999999999,0.2414644173819137,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR183W,36419.229999999996,0.2892641461349676,2.039445471365711e-06,1.104327527218335e-06,3.520250487313958e-07
YDR294C,65564.95,0.218700454206756,3.3250972378988713e-07,2.2272731699989769e-07,7.61045150355649e-08
YMR020W,57805.07,0.2892641461349676,3.536544564067508e-08,2.770952575246859e-08,7.670249982752775e-09
YGL040C,37739.94999999999,0.2888387676537225,3.9424566877682945e-08,3.9779050567252774e-08,1.5480119244082885e-08
YNL316C,38224.83999999999,0.285321331149689,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR166C,50922.72,0.3166432164688732,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR142W,53270.869999999995,0.2892641461349676,1.030380023391448e-08,7.746138240966543e-09,4.7120963132327105e-09
YHR020W,77385.34,0.4585774477002513,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER014W,59702.259999999995,0.2851863017903028,2.9308415038460773e-06,1.9774885850431298e-06,5.307347707580776e-07
YDR400W,37959.99999999999,0.0609110088921686,7.812952069938743e-09,5.990031492192778e-09,2.185033074000704e-09
YLR209C,33754.6,0.2575291706119277,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR035C,26907.919999999995,0.2331659164139017,1.4996461984403408e-07,7.080594030320956e-08,4.47430184268063e-08
YBR218C,130165.49,0.3984864883345882,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL062W,130098.27,0.6707028564899848,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR221C,40053.2,0.2494837337969131,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER178W,46342.609999999986,0.2497908170952542,8.412456405905814e-09,6.653719958408943e-09,3.355517251560029e-09
YGR193C,45361.25000000001,0.2542137472191587,1.1620130591524862e-05,7.807791067780832e-06,3.7728143523274202e-06
YNL071W,51817.61999999999,0.2247344177612426,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YAL038W,54544.04000000001,0.2339251938687904,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR347C,55194.78000000001,0.0749630770509849,8.638819952965157e-06,4.71903243675479e-08,4.471430968351959e-08
YDR236C,24536.78,0.2090687148986873,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOL143C,18555.35,0.249919122643095,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR256C,26195.429999999993,0.245816636498134,5.4470774427596525e-08,2.155370610174128e-08,1.9474438483237273e-08
YER070W,99560.21000000002,0.1770756383038645,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR180C,40054.07,0.215987316004734,9.374838324066207e-07,6.958924633089795e-07,2.2480405492884142e-07
YIL066C,97513.69,0.2892641461349676,4.850921973546679e-07,2.823587508374551e-07,8.360654529879776e-08
YJL026W,46146.81000000001,0.2556793696277801,2.143239291043943e-08,2.271698697654205e-08,1.0873896217921154e-08
YOR095C,28257.77,0.6258018190923076,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL129W,27689.200000000004,0.3227277033985316,6.524460019597525e-07,5.511409486219123e-07,1.651491344236642e-07
YJL121C,25966.89,0.3743746334523853,3.2285874749534394e-08,2.4985929772038037e-08,7.914954691131657e-09
YML008C,43430.21000000001,0.4059304946865342,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL068C,33933.759999999995,0.1890230767944197,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR034C,41464.450000000004,0.1445127419177794,5.414687143155913e-07,4.1546292774308884e-07,1.337313529821126e-07
YNR050C,48917.350000000006,0.1413925401374499,1.575844057912479e-08,1.2483581499563821e-08,8.019875921678038e-09
YDL040C,98904.04999999997,0.3243599239103124,1.398447323987699e-07,1.2685173209105976e-07,2.6532421502304783e-08
YGR147C,32804.119999999995,0.0781416275620553,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR013C,27602.92,0.3653885134903482,1.0638788574447023e-08,7.688982708633348e-09,1.962067032564134e-09
YBR058C-A,9579.09,0.0987964755192049,2.501090618942924e-07,1.1586248652783231e-07,4.344170903821614e-08
YDR062W,63110.28999999999,0.3263040668356769,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR296C,62206.44,0.3520188320943685,8.638819952965157e-06,1.735431243128703e-08,1.602600698120381e-08
YDR023W,53308.82000000001,0.400956768448941,2.6292887589445734e-08,2.1114051041446003e-08,5.746877144312694e-09
YHR011W,50389.46,0.0928325059280248,0.00021634993435998715,9.569086546240598e-05,6.566280987640008e-05
YBR213W,31917.480000000003,0.0444286667858836,1.188579828507968e-07,8.845966817331051e-08,3.2045363212180383e-08
YPR069C,33323.619999999995,0.3785226871465681,8.638819952965157e-06,1.4297597130880522e-08,2.0348720577165874e-08
YLR146C,34090.35,0.4702156263789905,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL134W,47371.25,0.359984206072206,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR053C,46487.649999999994,0.2892641461349676,2.5205480898818964e-08,2.3136684953405332e-08,5.4177290358011385e-09
YLR260W,77564.92,0.293796841195525,5.933490966830417e-08,5.704547090279656e-08,2.3036090500888252e-08
YOR171C,69638.64,0.4223909255456773,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGR175C,55125.369999999995,0.7083565558418884,4.1887951245394456e-08,3.784463577715194e-08,9.14766280065804e-09
YHR190W,51719.32999999999,0.2706623464725772,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR178W,20248.37,0.1737693043595309,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJL045W,69381.75999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL141W,22067.76,0.1939180155563055,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL041C,30231.009999999995,0.2162092457003588,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL148C,70228.69,0.1993099407677743,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLR164W,18631.619999999995,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR006W,54188.539999999986,0.2400975663793755,8.267480505472129e-09,8.324080760603512e-09,2.470887174232359e-09
YIL162W,60638.420000000006,0.2246090854156041,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR010W,57723.979999999996,0.3076111672916792,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YFR030W,114827.13999999998,0.470205915247107,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR137C,161217.21,0.4088331949114677,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YLL057C,46982.159999999996,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL132C,48142.960000000014,0.2892641461349676,2.9683185864217073e-08,2.4261623364009304e-08,1.1514140641093127e-08
YOR241W,62150.66999999999,0.2833996944615327,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR143C,36615.61999999998,0.4334693302614716,5.3265480109367465e-09,5.111152050399983e-09,1.9114990178247016e-09
YIL010W,24119.35,0.2238103781230257,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR353W,34237.670000000006,0.3244220691556403,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR106W,37086.97,0.1833444621004461,9.738993942368833e-08,9.00877738014146e-08,3.59766846008271e-08
YIL078W,84519.43999999999,0.4082916072427427,4.1882847752458056e-07,2.820218134342538e-07,7.358120722363872e-08
YKL194C,54091.4,0.0781525437603534,2.268572715659091e-06,2.2291374841117863e-06,8.563224423070412e-07
YOR074C,35046.939999999995,0.2660554997583474,3.268766623612829e-07,2.629229945228781e-07,7.546257100264375e-08
YBR003W,52559.159999999996,0.2227020367168846,7.809402214002642e-07,5.765548121130478e-07,1.678835637415111e-07
YGR043C,37253.14,0.21566529431352,3.305558193431431e-08,2.7854977931068627e-08,8.12134431698109e-09
YLR354C,37035.9,0.2184848602810778,5.893090171832919e-08,2.3735376591026594e-08,1.5874121997236756e-08
YBR117C,75028.62,0.0241501826604868,1.3692206999394313e-07,1.0912889806547101e-07,3.969789128272641e-08
YPR074C,73804.87999999999,0.3457140898236018,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDR050C,26795.08,0.2255086194294469,1.1293280056434193e-06,2.0509037576475195e-06,8.164927321924376e-07
YGL026C,76625.15999999999,0.2834191934743988,1.316068701275626e-08,7.685939790415595e-09,2.4842293955812955e-09
YOL097C,49349.65999999999,0.4380039647374348,7.225578722077235e-08,7.445629549543714e-08,5.892005589618387e-08
YDR268W,43015.009999999995,0.0697907086314159,1.1619128136643954e-07,8.2933239129709e-08,4.785523981146723e-08
YGR185C,44019.419999999984,0.4026152875032852,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YPL097W,55286.86,0.2892641461349676,4.6914158884975e-09,4.96759410518343e-09,2.2886649032501896e-09
YLR189C,136052.76,0.4595871249374335,2.3417801118038896e-08,2.7543785488688994e-08,1.1991340278099166e-08
YDL103C,53475.36,0.2656405885824001,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBR019C,78194.21,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL024C,22932.960000000003,0.3988062185808633,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHR128W,24594.189999999995,0.5055131480896936,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIR032C,21726.439999999995,0.2892641461349676,7.550579803414302e-08,6.32153172051008e-08,1.705051518531908e-08
YDR020C,26594.77,0.3423066439736688,8.165941093607038e-07,8.76254318065685e-07,3.034784097770508e-07
YDR047W,41348.659999999996,0.2239358323150753,1.4793855825553814e-05,8.988616433866989e-06,4.1184906351537946e-06
YKR069W,66124.52000000002,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR278W,30911.24,0.3269941456614266,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YHL012W,55999.58,0.2892641461349676,3.8008381061815284e-08,1.8614976783394562e-08,6.3291718279309e-09
YKL035W,55987.340000000004,0.1700057081213878,1.7900621559552672e-08,1.591201494033268e-08,5.1522644199212665e-09
YGR094W,125768.19999999997,0.4282758276422866,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YJR133W,23670.95,0.276593186533213,5.970846208609486e-09,5.47940796577119e-09,1.8389802976514453e-09
YLR070C,38599.94,0.2892641461349676,4.365698759758809e-07,3.709013669351579e-07,1.0075369286880606e-07
YGR194C,68320.20000000001,0.0598676950939698,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YFL001W,50888.159999999996,0.6097651006864059,2.4082897262022828e-08,1.189022667023876e-08,7.492706885246894e-09
YGL063W,41890.94999999999,0.2892641461349676,6.023647498187523e-07,5.087044767056492e-07,1.670973329965831e-07
YNL292W,45272.780000000006,0.4730936440987504,1.8664837954749398e-07,1.5231780361544556e-07,4.751230363808257e-08
YPL212C,62141.81,0.5015874721122137,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YEL029C,35558.79,0.0559858345174242,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKR043C,31021.67,0.3877433750656068,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YDL066W,48189.85999999999,0.2715613666550535,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL182W,228688.58999999994,0.2917711887230239,5.427504781377094e-08,4.802237882382457e-08,1.6774847324033394e-08
YPL231W,206944.61999999997,0.2905790953198162,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YER061C,47554.77999999999,0.0991735689109156,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YKL055C,31183.73,0.1136307598496696,1.655005113724248e-08,1.354085272055254e-08,4.437657796502709e-09
YHR067W,33054.81,0.2892641461349676,1.2215175857350466e-07,1.5027704689400929e-07,3.2591602911995375e-08
YBR026C,42066.28,0.1811207782919643,1.513032948273387e-08,4.552961775273476e-09,4.87895898282387e-09
YJL196C,36233.41999999999,0.2892641461349676,8.827758821662805e-08,4.298003839659029e-08,1.4333401165421532e-08
YLR372W,39464.75000000001,0.3715613524996308,2.864526519910381e-07,1.6452422429060818e-07,8.145494484521158e-08
YBR159W,38707.719999999994,0.2456914432808473,1.4881363423915035e-08,1.698229962492418e-08,6.06562176976993e-09
YJL097W,24510.450000000004,0.0984041442715742,9.659122832519222e-08,1.1461884535898644e-07,3.954488357846721e-08
YDL015C,36767.32000000001,0.2878076124291824,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YGL055W,58402.320000000014,0.3381070956308439,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YOR317W,77865.29000000001,0.2684482044982286,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YMR246W,77266.12,0.391401783412823,1.3377505377259604e-08,2.184385818910965e-08,8.329935168407185e-09
YIL009W,77945.57999999999,0.3575885822274786,1.2479004550776344e-06,1.0391708060575139e-06,4.289271215364291e-07
YBR041W,77139.95999999999,0.1135193895548701,5.276195301740944e-08,2.7314450003855608e-08,7.957505610240123e-09
YLR284C,31698.019999999997,0.345945041688018,7.026426368906953e-09,8.631492272464927e-09,3.1811342275323885e-09
YOR180C,30057.489999999998,0.2892641461349676,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YNL202W,31108.549999999996,0.1634148111370759,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YBL011W,85693.41,0.3160458667914859,2.0794990866562435e-06,1.979221065262941e-06,6.656038173130224e-07
YKR067W,83644.06999999998,0.1996955378429063,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
YIL124W,32813.59,0.205567198376702,8.638819952965157e-06,6.88967652961069e-06,2.1635894975417845e-06
