Gene,MW,kdeg_value,vsyn,Mean,Std
YLR089C,66420.89000000001,0.0814571147153226,2.5232738915656133e-06,1.9711404978944227e-06,7.260540438094618e-07
YEL046C,42814.63,0.0968585750838941,6.524226843827636e-08,7.04101580037794e-08,3.115137596213239e-08
YMR226C,29158.08,0.0785988272506009,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR115C,155343.94000000003,0.2141096685252968,3.6925956639459165e-07,4.035216776745678e-07,2.310487933708872e-07
YGL154C,30682.810000000005,0.0550447078215139,4.912544328032278e-07,3.409266513041745e-07,1.0486363449035383e-07
YDR321W,41394.80000000001,0.0638965464990602,1.3067572476350383e-07,1.470528409391791e-07,5.628100002908819e-08
YLR155C,38686.2,0.12591655498441048,5.298018111521723e-07,7.009828993967537e-07,2.967732212651923e-07
YLR157C,38686.2,0.12591655498441048,1.0687220333041146e-08,8.244493211528478e-09,2.5508075702719066e-09
YLR158C,38686.2,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR160C,38686.2,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER023W,30131.449999999997,0.0693372595990901,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL151W,38169.02,0.1260323055232512,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YCL064C,39300.92999999999,0.4592039111890427,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER086W,63830.52,0.0847007850645379,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR078W,50774.89000000001,0.12591655498441048,1.034921942821472e-06,1.2777639321138689e-06,8.583930795527726e-07
YDR403W,61390.000000000015,0.12591655498441048,3.745046484346326e-06,2.784476102019999e-06,1.0346886287947755e-06
YML004C,37208.36999999999,0.1713871824564348,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR072W,83459.41000000002,0.0585002950185671,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL160W,124139.99999999997,0.064859396398583,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR382C,101919.2,0.1072145782968822,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNL045W,77351.94,0.0745636083533036,1.0610745375125298e-06,5.785271382926841e-07,2.2638184194922866e-07
YDR037W,67957.84999999999,0.0570585430161298,1.148966471575299e-06,1.353728338280625e-06,7.71014141362181e-07
YNL073W,66127.55999999998,0.0421365042613844,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL085W,35649.59,0.064882892110394,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL126C,40730.5,0.2475540674925331,2.261386280616283e-07,2.539871792441361e-07,7.235407019905071e-08
YDL078C,37185.75000000001,0.0789678058127952,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIR031C,62793.42999999999,0.12591655498441048,2.3814943532452782e-07,1.7776242153299344e-07,6.669596731548943e-08
YNL117W,62790.47,0.12591655498441048,2.7596206928838e-07,2.558001374168545e-07,1.2587695980631255e-07
YKL029C,74375.29,0.0529644373520917,7.112895120161875e-06,6.495812891971722e-06,3.2806934189052913e-06
YOR221C,40706.909999999996,0.0487191058224151,2.419487382002313e-07,1.851148145497356e-07,6.43641896687726e-08
YDL055C,39565.39,0.0689281003411808,3.0463374593134483e-06,2.4114989322098093e-06,7.402534065562387e-07
YER003C,48188.26000000001,0.0524234995397804,9.749284096525874e-08,3.854521910311179e-08,2.585527622732267e-08
YDR502C,42255.49999999999,0.0685193454935059,5.288372070222307e-06,4.474645304543212e-06,1.2795398354834527e-06
YLR180W,41817.92999999999,0.08143162113318,4.1187693486542914e-08,2.942556828476098e-08,8.223367745547397e-09
YBL013W,44616.450000000004,0.0242547170502429,5.014505805425935e-08,4.0371357730822306e-08,1.457843283851677e-08
YGR264C,85677.01999999999,0.0667339172732847,9.477075965354188e-08,9.97279769280538e-08,4.262122843158502e-08
YGR171C,66733.67000000001,0.0470417931917184,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKR080W,36239.119999999995,0.0646922618686909,4.4660082486840065e-08,4.43850867833241e-08,3.005593077273479e-08
YPR006C,64975.229999999996,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR208W,48459.01,0.0470163620562845,2.517284435716862e-08,1.65545275558144e-08,8.887402265684587e-09
YNR043W,44115.439999999995,0.0785768102707156,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR036C,45441.7,0.12591655498441048,4.603248310296527e-08,3.724116749393302e-08,1.3210577585484247e-08
YBR161W,44381.44,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL057C,44807.55,0.12591655498441048,1.652083443047169e-07,1.422700290593812e-07,5.78028689161671e-08
YDR287W,32092.149999999998,0.0852345136761826,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR046C,32822.759999999995,0.0683009273907338,6.839950425985473e-06,2.2563684355608447e-06,1.4240526040081223e-06
YJL153C,59641.36,0.0282866416055869,6.673142186011656e-08,5.3831168084255394e-08,1.952527314180904e-08
YFL017C,18134.629999999997,0.066160136583554,4.010384281701143e-06,3.9592749193242016e-06,1.8069221405048643e-06
YJL071W,65609.5,0.1049141749003444,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR062C,47848.21000000001,0.0011950733099552,2.912325574361802e-07,2.2445724641456585e-07,1.0465884505391503e-07
YDR428C,29991.019999999997,0.1581468081456707,4.975463416441783e-07,3.124549613759303e-07,1.010587590248702e-07
YDR402C,56070.56,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGL067W,43515.920000000006,0.0496923870336822,3.3509519751804913e-07,3.0125125409884543e-07,1.4908584634720607e-07
YEL041W,55873.02,0.12591655498441048,5.455642682250757e-07,4.820692172399482e-07,2.725020908546159e-07
YJR049C,59468.60000000001,0.0799654526335229,1.6352249595330527e-07,9.353935464805676e-08,5.813628638238769e-08
YPL188W,46246.40999999999,0.0734341926798525,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL042C,63261.279999999984,0.1087083703291902,2.828022657016787e-07,2.4282445506699767e-07,1.0423389518055675e-07
YDR191W,41764.95,0.0595427930343664,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL068C,57701.44,0.1019026582801697,8.111384039963635e-08,7.112605750690437e-08,3.656641712967492e-08
YOR025W,50523.590000000004,0.12591655498441048,3.041286638101454e-08,2.8717837356360827e-08,3.266519909098991e-08
YPL015C,39978.88,0.0803058970893897,7.934404936798855e-09,8.125562981542774e-09,3.997954660836581e-09
YHR074W,80685.05,0.0698440240075332,1.0546323372087277e-07,6.214845501700543e-08,2.1648587177361385e-08
YDL085W,61658.54,0.12591655498441048,0.0002802592311323493,0.0003891353346039238,0.0003058748728266282
YMR145C,62773.44999999999,0.1653676287905569,3.369570750114866e-07,2.5427007680829244e-07,8.111021575191247e-08
YML120C,57249.14999999998,0.0829825199732244,1.3767981305959113e-05,5.372044456191469e-08,1.6815793512786134e-07
YOR209C,49017.92999999999,0.0645782279285733,7.56406248668734e-09,5.4647514453993205e-09,1.5079678437413222e-09
YGL037C,24993.019999999997,0.0405694899431823,5.398596810066934e-07,3.870913601615971e-07,1.111493363699035e-07
YLR285W,29632.26,0.0656691602915684,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YCL047C,29673.109999999997,0.0043198771281468,1.0922367159235949e-07,8.198933234013947e-08,2.5948410373862995e-08
YLR328W,45858.72,0.0662769790004862,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR010W,44908.75,0.064912300896868,6.2757598697700036e-09,2.1908743466604283e-09,2.111885220000493e-09
YFR047C,32364.61,0.0805708997811965,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YEL042W,56821.02999999999,0.1424116327365324,7.217351660270934e-07,4.428287169728875e-07,1.680223684484972e-07
YKL067W,17166.469999999998,0.0646819388666122,2.4541367607248775e-06,1.6548411211824486e-06,5.729034326692475e-07
YAL035W,112267.02999999998,0.0729377398184483,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLL001W,84971.16,0.0653751463611266,1.3427471109540141e-07,1.0657967790708545e-07,4.59567360064557e-08
YLL058W,64222.44,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YML082W,74312.47,0.0710176648448419,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJL088W,37844.79,0.2186799521896104,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL184W,52284.67,0.3412509289162022,3.477794378289981e-05,2.1034191875216703e-05,1.1348922758331463e-05
YLR438W,46085.57,0.1743928256667462,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YML106W,24664.189999999995,0.0646801281532981,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR271C,24810.289999999997,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YEL021W,29239.18,0.2341547871182172,1.8057918762855378e-08,8.923396057027827e-09,5.997843453223778e-09
YGR277C,34306.14,0.0574102921140926,5.541511855957643e-07,4.0649530654797125e-07,1.0887186098268793e-07
YDR531W,40902.659999999996,0.0672874808334445,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIL145C,35031.869999999995,0.0730167320879104,7.667871101194504e-08,7.738376266423425e-08,4.052963168839475e-08
YJR019C,40259.26999999999,0.0732422688024859,3.482995253819613e-07,2.984085166062365e-07,1.0336198191329395e-07
YFL022C,57510.77000000001,0.3774396664916687,3.2118822704203595e-06,2.5930921365945096e-06,9.076263917396841e-07
YLR060W,67364.25,0.0622727867812025,1.7688609759751176e-06,1.704707331542953e-06,6.227706007972137e-07
YPR047W,54828.27999999999,0.101417195381383,6.210542241100144e-06,2.7338590808227832e-06,1.241259582245262e-06
YDR380W,71383.56999999999,0.12591655498441048,4.0640359448795435e-08,2.9453158885930536e-08,2.1068599788410534e-08
YGL234W,86067.21,0.0724569741451417,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YEL058W,62066.020000000004,0.0633648244088298,1.103860642292914e-06,5.941566725868976e-07,2.253778516783826e-07
YPR167C,30379.899999999998,0.12591655498441048,1.0197880364097177e-09,5.085245819672131e-10,7.118283275206958e-10
YKR097W,60982.57,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR007W,36862.369999999995,0.0543763409245267,5.614254067750746e-07,4.783923432382511e-07,1.6533199051114632e-07
YMR205C,104616.73,0.0636430411571892,2.8834651120101736e-08,1.4944536260444013e-08,6.566473501373395e-09
YGR240C,107969.06,0.0542946894588012,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR105C,63087.69,0.0227373417313497,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL127W,63111.05,0.0714974125144597,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR256W,53922.350000000006,0.0684021958653814,0.00013252558783639857,9.622304263378534e-05,2.8451037301116164e-05
YHR183W,53542.74,0.0373222618281841,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER081W,51192.7,0.0413458331032821,3.8136249804132587e-06,2.557687122954293e-06,8.371323504206047e-07
YIL074C,51187.77,0.0446135108758511,5.2767821995214996e-05,3.300410075059826e-05,1.061133384508475e-05
YCR012W,44737.87000000001,0.0422394450050088,2.1420710688885967e-06,1.58110396054504e-06,5.789715138868768e-07
YOR283W,26176.219999999994,0.0631999347674403,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFL045C,29062.459999999995,0.0641038447259144,5.941999723581226e-06,4.205621297494898e-06,1.4756837481831288e-06
YMR220W,50454.37,0.083551561589431,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIL083C,41866.409999999996,0.0853900951225931,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL088W,65237.49000000001,0.0639577452309413,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKR072C,62477.649999999994,0.0766257747934771,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR054C,73648.59999999998,0.107209421004895,4.323538937830613e-07,3.325396666978074e-07,1.1040861881480687e-07
YMR278W,71068.18999999999,0.0581972897878261,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YAR015W,34602.99,0.0841911513798581,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR128C,62338.74999999999,0.0652586944216083,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR007W,24144.249999999996,0.050581430162457,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR300C,56718.74,0.0711821168270469,1.9595212760390457e-05,1.3006678825377242e-05,6.379250084819709e-06
YER099C,34764.68,0.0642745638566142,7.091663935366427e-07,5.770039615353618e-07,1.899212833736143e-07
YKL181W,47047.14999999999,0.0757765480343107,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHL011C,35123.51999999999,0.0570877730085659,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBL068W,35719.72,0.0688911066412574,4.4169998932185696e-08,7.961367045856066e-09,9.808906383663698e-09
YOL061W,53504.38,0.069872989265629,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR208W,34206.84,0.0648145771498998,1.7575023096200449e-09,1.6975070386738325e-09,5.807890510463332e-10
YOR184W,43415.00999999999,0.0612978754192835,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR183W,36419.229999999996,0.12591655498441048,3.5140541163739963e-06,1.867742659723028e-06,6.754325051294024e-07
YDR294C,65564.95,0.0813458889100328,5.843584358980042e-07,3.840516535601585e-07,1.5190608590632793e-07
YMR020W,57805.07,0.12591655498441048,6.093621603317191e-08,4.6663732339242294e-08,1.4830937421167718e-08
YGL040C,37739.94999999999,0.0416100436338412,1.0825362104709193e-07,1.0379333036259454e-07,4.6773244728319106e-08
YNL316C,38224.83999999999,0.285321331149689,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR166C,50922.72,0.0693956055738514,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR142W,53270.869999999995,0.12591655498441048,1.7753900329600788e-08,1.288276034422507e-08,8.131272179984068e-09
YHR020W,77385.34,0.0571606020759773,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER014W,59702.259999999995,0.0832469930929209,6.1606467912275486e-06,3.998677255955932e-06,1.284395623221922e-06
YDR400W,37959.99999999999,0.0609110088921686,7.812952069938743e-09,5.990031492192778e-09,2.185033074000704e-09
YLR209C,33754.6,0.0570828365842184,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR035C,26907.919999999995,0.050685437543276,3.315721865004432e-07,1.4627843471044115e-07,9.354206590770878e-08
YBR218C,130165.49,0.0516134667323881,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGL062W,130098.27,0.0654577509941653,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR221C,40053.2,0.0736675024037762,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER178W,46342.609999999986,0.0803555925424449,1.6315546185835564e-08,1.2694331946820571e-08,6.894161930485548e-09
YGR193C,45361.25000000001,0.0767756957120237,2.3283800317806032e-05,1.5632305551732694e-05,8.684056906186391e-06
YNL071W,51817.61999999999,0.0668458340222179,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YAL038W,54544.04000000001,0.0594551003925901,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR347C,55194.78000000001,0.0900362212404701,1.3767981305959113e-05,4.345246054193916e-08,4.099778546432294e-08
YDR236C,24536.78,0.4291988815705624,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOL143C,18555.35,0.0840859037848995,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR256C,26195.429999999993,0.0346770382472025,1.3986719818878463e-07,5.061916197920617e-08,4.809733995971589e-08
YER070W,99560.21000000002,0.1770756383038645,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR180C,40054.07,0.0565646038347999,1.8920815608652644e-06,1.3616949254273204e-06,5.158105622571768e-07
YIL066C,97513.69,0.12591655498441048,8.35835160522124e-07,4.74141627018571e-07,1.567860025030982e-07
YJL026W,46146.81000000001,0.0894613634217559,4.023543303143274e-08,4.203926851569917e-08,2.1987972909151858e-08
YOR095C,28257.77,0.0784910431135671,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YNL129W,27689.200000000004,0.0651415546410264,1.6701247641729586e-06,1.365624222523962e-06,5.022133208836994e-07
YJL121C,25966.89,0.0635555085387395,9.364160300582215e-08,6.627376434589237e-08,1.6448839985235692e-08
YML008C,43430.21000000001,0.0691351740090929,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJL068C,33933.759999999995,0.051667405651344,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIR034C,41464.450000000004,0.0293384952149866,1.023639557425894e-06,7.749755097131951e-07,3.0711271119467786e-07
YNR050C,48917.350000000006,0.0652282343991238,2.3022517996598358e-08,1.8010077443116232e-08,1.1963428247361406e-08
YDL040C,98904.04999999997,0.059468617923617,3.721390501322655e-07,3.1703436415816946e-07,8.012640477236746e-08
YGR147C,32804.119999999995,0.0781416275620553,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR013C,27602.92,0.0732598101124151,2.8576563698110736e-08,1.9705669163102608e-08,6.321653577746799e-09
YBR058C-A,9579.09,0.0987964755192049,2.501090618942924e-07,1.1586248652783231e-07,4.344170903821614e-08
YDR062W,63110.28999999999,0.0805688487889162,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR296C,62206.44,0.0614662194294827,1.3767981305959113e-05,4.345707701380859e-08,3.881598580546605e-08
YDR023W,53308.82000000001,0.0663246058504391,7.919213115012006e-08,6.078311248349054e-08,2.1481069272381183e-08
YHR011W,50389.46,0.0928325059280248,0.00021634993435998715,9.569086546240598e-05,6.566280987640008e-05
YBR213W,31917.480000000003,0.0444286667858836,1.188579828507968e-07,8.845966817331051e-08,3.2045363212180383e-08
YPR069C,33323.619999999995,0.0563005159833477,1.3767981305959113e-05,4.115519650133825e-08,5.960864063177057e-08
YLR146C,34090.35,0.077869342829048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJL134W,47371.25,0.0732595545961555,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKR053C,46487.649999999994,0.12591655498441048,4.34301505734144e-08,3.8646316231495715e-08,1.0073758737057948e-08
YLR260W,77564.92,0.0905755185928448,1.226070387871807e-07,1.1437796024696472e-07,5.142434825474435e-08
YOR171C,69638.64,0.1398505270034671,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGR175C,55125.369999999995,0.4995147740373377,5.6479675675000436e-08,5.056500791808011e-08,1.2790221813832786e-08
YHR190W,51719.32999999999,0.0677950247805145,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR178W,20248.37,0.1188762866200041,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJL045W,69381.75999999998,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL141W,22067.76,0.1734698057850896,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLL041C,30231.009999999995,0.0589786505657042,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL148C,70228.69,0.0678238149556396,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLR164W,18631.619999999995,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR006W,54188.539999999986,0.09498795917508,1.4420121180279266e-08,1.4247158954004142e-08,4.986400956698801e-09
YIL162W,60638.420000000006,0.067572496381783,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR010W,57723.979999999996,0.3076111672916792,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFR030W,114827.13999999998,0.087957393064991,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR137C,161217.21,0.0674364772904995,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YLL057C,46982.159999999996,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL132C,48142.960000000014,0.12591655498441048,5.1145432882496514e-08,4.102029716446911e-08,2.0723823700783554e-08
YOR241W,62150.66999999999,0.0694023176613466,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR143C,36615.61999999998,0.0666914755564568,1.7046762532482316e-08,1.554115539344478e-08,6.856740433616769e-09
YIL010W,24119.35,0.1095937544760958,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR353W,34237.670000000006,0.0896139197829586,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR106W,37086.97,0.080161554327463,1.5316752846083523e-07,1.3962191890127733e-07,6.045346367611359e-08
YIL078W,84519.43999999999,0.0702595687363611,1.2503673160927916e-06,7.944756281425252e-07,2.4883595169254576e-07
YKL194C,54091.4,0.0781525437603534,2.268572715659091e-06,2.2291374841117863e-06,8.563224423070412e-07
YOR074C,35046.939999999995,0.0667334032835822,7.176426417476126e-07,5.527179573896386e-07,1.843195436770179e-07
YBR003W,52559.159999999996,0.0903623386856473,1.323849043566099e-06,9.439955160102412e-07,2.9521469880450745e-07
YGR043C,37253.14,0.0227648671973382,8.499581548218578e-08,6.89861938086881e-08,2.6066121114716778e-08
YLR354C,37035.9,0.0341647376754548,1.3989219764586235e-07,5.270162447792372e-08,3.479844997744621e-08
YBR117C,75028.62,0.0241501826604868,1.3692206999394313e-07,1.0912889806547101e-07,3.969789128272641e-08
YPR074C,73804.87999999999,0.0513935353216563,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDR050C,26795.08,0.0618664878506759,2.271044518733993e-06,4.0683344278814014e-06,1.9299389027039024e-06
YGL026C,76625.15999999999,0.0492814947508183,3.380231426824147e-08,1.8742210135694808e-08,7.0747468796170935e-09
YOL097C,49349.65999999999,0.0608258075311409,2.4171431561114845e-07,2.445104038700307e-07,2.0283042122302877e-07
YDR268W,43015.009999999995,0.0709283232236683,1.154179695203858e-07,8.242443200032472e-08,4.75245335992876e-08
YGR185C,44019.419999999984,0.0651623759719349,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YPL097W,55286.86,0.12591655498441048,8.0835156154272e-09,8.370492690099703e-09,4.262769896416674e-09
YLR189C,136052.76,0.0708906817120673,7.668235546089844e-08,8.582963304585397e-08,4.288462656012308e-08
YDL103C,53475.36,0.0606347345374845,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YBR019C,78194.21,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL024C,22932.960000000003,0.0479464981281971,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHR128W,24594.189999999995,0.0189569020486321,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YIR032C,21726.439999999995,0.12591655498441048,1.300998061077383e-07,1.0648451703560376e-07,3.3494285084246006e-08
YDR020C,26594.77,0.0785620441560884,2.022742300621701e-06,2.1015498083567707e-06,8.581933318493326e-07
YDR047W,41348.659999999996,0.0161268201769047,4.126746941576106e-05,2.431071801062057e-05,1.2752024424426917e-05
YKR069W,66124.52000000002,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR278W,30911.24,0.9178336951936852,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YHL012W,55999.58,0.12591655498441048,6.549010983732891e-08,3.1198964024463386e-08,1.156370660518588e-08
YKL035W,55987.340000000004,0.0636757818432976,2.952953665819265e-08,2.5699560393058003e-08,9.46604242847637e-09
YGR094W,125768.19999999997,0.0572128783819989,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YJR133W,23670.95,0.0915067164684832,1.174152030521632e-08,1.0317575414920441e-08,3.699962528871387e-09
YLR070C,38599.94,0.12591655498441048,7.522290697630675e-07,6.231301013063008e-07,1.921555174438024e-07
YGR194C,68320.20000000001,0.0689778989752981,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YFL001W,50888.159999999996,0.08370997001814,9.30444874511284e-08,4.155366349263193e-08,2.7304858627521927e-08
YGL063W,41890.94999999999,0.12591655498441048,1.0379009188422705e-06,8.393654406714143e-07,2.5950883219552434e-07
YNL292W,45272.780000000006,0.0701340662989385,6.287218211316412e-07,4.834751052736682e-07,1.717106163685717e-07
YPL212C,62141.81,0.0751810258393128,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YEL029C,35558.79,0.0559858345174242,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKR043C,31021.67,0.0513267084765828,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YDL066W,48189.85999999999,0.0753515529299056,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL182W,228688.58999999994,0.0572296005396394,1.352378936728218e-07,1.1226578382621166e-07,4.212118483907645e-08
YPL231W,206944.61999999997,0.0586497332604481,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YER061C,47554.77999999999,0.0991735689109156,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YKL055C,31183.73,0.1136307598496696,1.655005113724248e-08,1.354085272055254e-08,4.437657796502709e-09
YHR067W,33054.81,0.12591655498441048,2.1047284473367243e-07,2.496796304055887e-07,5.7005938477985696e-08
YBR026C,42066.28,0.0856240327570167,2.2914328154737366e-08,6.7656171890167665e-09,7.383880257073428e-09
YJL196C,36233.41999999999,0.12591655498441048,1.5210616150893085e-07,7.192637677719378e-08,2.6325620979044304e-08
YLR372W,39464.75000000001,0.0793354702312447,7.532252254716853e-07,4.0427804541227187e-07,2.1098535896128079e-07
YBR159W,38707.719999999994,0.2456914432808473,1.4881363423915035e-08,1.698229962492418e-08,6.06562176976993e-09
YJL097W,24510.450000000004,0.0984041442715742,9.659122832519222e-08,1.1461884535898644e-07,3.954488357846721e-08
YDL015C,36767.32000000001,0.0631118919768352,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YGL055W,58402.320000000014,0.1065642689098645,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YOR317W,77865.29000000001,0.0894299336952621,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
YMR246W,77266.12,0.1276554345560321,2.8875787713216348e-08,4.6286290188921555e-08,2.080053632434606e-08
YIL009W,77945.57999999999,0.0871858790074121,3.0505773353629347e-06,2.4440742890039224e-06,1.1314672994239897e-06
YBR041W,77139.95999999999,0.0702424949781651,6.61744296066908e-08,3.386900410449418e-08,1.0770182547454166e-08
YLR284C,31698.019999999997,0.0835225865633759,1.7073647765518726e-08,2.0097967016207173e-08,8.433552934748447e-09
YOR180C,30057.489999999998,0.12591655498441048,1.3767981305959113e-05,1.0866759751631349e-05,3.524867008703038e-06
